date,year,sample_id,species_common,species_scientific,sp_code,sp_number,location_general,age,sex_field,weight,bag,bag_weight,actual_weight,beak,tarsus,tail,wing,head,hg_raw,hg,log_hg,carbon,nitrogen,log_n,julian,mean_julian,sd_julian,julian_z,hg_mean,hg_mean_species,mean_n,sd_n,nitrogen_s,mean_c,sd_c,carbon_s,mean_hg
2015-07-20,2015,TH15_036,Black-legged Kittiwake,Rissa tridactyla,BLKI,3,Saunders Island,adult,unknown,360,black,21,339,34.31,40.24,112,303,none,228.77440000000001,228.77440000000001,2.359407425,NA,NA,NA,16636,16674.445054945056,1689.2726130061897,-0.022758348563195984,0.7261776032478818,0.7261776032478818,14.047175572519084,0.7273220372436453,NA,-20.612519083969467,0.5266721991924687,NA,315.03918459725276
2015-07-20,2015,TH15_039,Black-legged Kittiwake,Rissa tridactyla,BLKI,3,Saunders Island,adult,unknown,425,black,21,404,34.28,39.44,110,319,none,215.2895,215.2895,2.333022849,NA,NA,NA,16636,16674.445054945056,1689.2726130061897,-0.022758348563195984,0.6833737215109508,0.6833737215109508,14.047175572519084,0.7273220372436453,NA,-20.612519083969467,0.5266721991924687,NA,315.03918459725276
2015-07-20,2015,TH15_040,Black-legged Kittiwake,Rissa tridactyla,BLKI,3,Saunders Island,adult,unknown,465,black,21,444,34.66,39.55,126,309,none,281.2825,281.2825,2.449142713,NA,NA,NA,16636,16674.445054945056,1689.2726130061897,-0.022758348563195984,0.8928492509895003,0.8928492509895003,14.047175572519084,0.7273220372436453,NA,-20.612519083969467,0.5266721991924687,NA,315.03918459725276
2018-07-02,2018,TH18-006,Black-legged Kittiwake,Rissa tridactyla,BLKI,3,Saunders,adult,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,457.5,457.5,2.660391098,-19.89,14.99,1.175801633,17714,16674.445054945056,1689.2726130061897,0.6153861354592003,1.452200305129883,1.452200305129883,14.047175572519084,0.7273220372436453,1.2962956973694446,-20.612519083969467,0.5266721991924687,1.3718572673425404,315.03918459725276
2018-07-02,2018,TH18-007,Black-legged Kittiwake,Rissa tridactyla,BLKI,3,Saunders,adult,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,592.228,592.228,2.772488937,-19.79,15.07,1.178113252,17714,16674.445054945056,1689.2726130061897,0.6153861354592003,1.8798550432928094,1.8798550432928094,14.047175572519084,0.7273220372436453,1.4062882397419796,-20.612519083969467,0.5266721991924687,1.5617286905035286,315.03918459725276
2018-07-02,2018,TH18-008,Black-legged Kittiwake,Rissa tridactyla,BLKI,3,Saunders,adult,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,562.411,562.411,2.750053806,NA,NA,NA,17714,16674.445054945056,1689.2726130061897,0.6153861354592003,1.7852096738981478,1.7852096738981478,14.047175572519084,0.7273220372436453,NA,-20.612519083969467,0.5266721991924687,NA,315.03918459725276
2018-07-02,2018,TH18-009,Black-legged Kittiwake,Rissa tridactyla,BLKI,3,Saunders,adult,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,606.708,606.708,2.782979722,-19.68,15.14,1.180125875,17714,16674.445054945056,1689.2726130061897,0.6153861354592003,1.9258175797262098,1.9258175797262098,14.047175572519084,0.7273220372436453,1.5025317143179477,-20.612519083969467,0.5266721991924687,1.7705872559806113,315.03918459725276
2018-07-02,2018,TH18-011,Black-legged Kittiwake,Rissa tridactyla,BLKI,3,Saunders,adult,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,373.1645,373.1645,2.571900322,-20.42,13.67,1.135768515,17714,16674.445054945056,1689.2726130061897,0.6153861354592003,1.1845018595926562,1.1845018595926562,14.047175572519084,0.7273220372436453,-0.5185812517773802,-20.612519083969467,0.5266721991924687,0.36553872458931574,315.03918459725276
2018-07-02,2018,TH18-012,Black-legged Kittiwake,Rissa tridactyla,BLKI,3,Saunders,adult,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,556.716,556.716,2.745633703,-19.76,15.48,1.189770956,17714,16674.445054945056,1689.2726130061897,0.6153861354592003,1.7671325575315584,1.7671325575315584,14.047175572519084,0.7273220372436453,1.9700000194012206,-20.612519083969467,0.5266721991924687,1.6186901174518196,315.03918459725276
2018-07-02,2018,TH18-013,Black-legged Kittiwake,Rissa tridactyla,BLKI,3,Saunders,adult,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,353.617,353.617,2.548533135,-19.88,15.15,1.180412633,17714,16674.445054945056,1689.2726130061897,0.6153861354592003,1.1224540225117243,1.1224540225117243,14.047175572519084,0.7273220372436453,1.5162807821145143,-20.612519083969467,0.5266721991924687,1.3908444096586419,315.03918459725276
2018-07-02,2018,TH18-015,Black-legged Kittiwake,Rissa tridactyla,BLKI,3,Saunders,adult,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,369.532,369.532,2.567652053,-19.99,14.67,1.166430114,17714,16674.445054945056,1689.2726130061897,0.6153861354592003,1.1729715478803409,1.1729715478803409,14.047175572519084,0.7273220372436453,0.8563255278793049,-20.612519083969467,0.5266721991924687,1.1819858441815592,315.03918459725276
2018-07-02,2018,TH18-016,Black-legged Kittiwake,Rissa tridactyla,BLKI,3,Saunders,adult,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,382.538,382.538,2.582674583,-20.33,13.75,1.138302698,17714,16674.445054945056,1689.2726130061897,0.6153861354592003,1.2142553012541535,1.2142553012541535,14.047175572519084,0.7273220372436453,-0.4085887094048453,-20.612519083969467,0.5266721991924687,0.5364230054342091,315.03918459725276
2019-07-05,2019,TH19_005,Black-legged Kittiwake,Rissa tridactyla,BLKI,3,saunders island,adult,unknown,none,NA,NA,NA,32.35,39.33,126,302,84.84,364.142,364.142,2.561270773,-21.03,13.71,1.137037455,18082,16674.445054945056,1689.2726130061897,0.8332313767581259,1.1558625650505046,1.1558625650505046,14.047175572519084,0.7273220372436453,-0.4635849805911116,-20.612519083969467,0.5266721991924687,-0.792676956692694,315.03918459725276
2019-07-05,2019,TH19_007,Black-legged Kittiwake,Rissa tridactyla,BLKI,3,saunders island,adult,unknown,365,black,21,344,32.07,38.07,129,300,86.13,444.064,444.064,2.647445567,-20.86,13.3,1.123851641,18082,16674.445054945056,1689.2726130061897,0.8332313767581259,1.4095516421796643,1.4095516421796643,14.047175572519084,0.7273220372436453,-1.0272967602503527,-20.612519083969467,0.5266721991924687,-0.4698955373190156,315.03918459725276
2019-07-05,2019,TH19_009,Black-legged Kittiwake,Rissa tridactyla,BLKI,3,saunders island,adult,unknown,415,black,21,394,34.55,40.07,129,306,91.15,322.568,322.568,2.508621281,-21.08,12.64,1.101747074,18082,16674.445054945056,1689.2726130061897,0.8332313767581259,1.0238980284702428,1.0238980284702428,14.047175572519084,0.7273220372436453,-1.9347352348237652,-20.612519083969467,0.5266721991924687,-0.8876126682731813,315.03918459725276
2019-07-05,2019,TH19_011,Black-legged Kittiwake,Rissa tridactyla,BLKI,3,saunders island,adult,unknown,405,black,21,384,33.38,39.05,125,308,93.68,479.102,479.102,2.680427984,-21.05,13.34,1.12515583,18082,16674.445054945056,1689.2726130061897,0.8332313767581259,1.5207695531985512,1.5207695531985512,14.047175572519084,0.7273220372436453,-0.9723004890640865,-20.612519083969467,0.5266721991924687,-0.8306512413248903,315.03918459725276
2019-07-05,2019,TH19_016,Black-legged Kittiwake,Rissa tridactyla,BLKI,3,saunders island,adult,unknown,435,black,21,414,34.95,39.87,129,312,83.78,522.048,522.048,2.717710436,-20.74,13.63,1.134495856,18082,16674.445054945056,1689.2726130061897,0.8332313767581259,1.6570891035900441,1.6570891035900441,14.047175572519084,0.7273220372436453,-0.5735775229636465,-20.612519083969467,0.5266721991924687,-0.24204982952583126,315.03918459725276
2019-07-05,2019,TH19_019,Black-legged Kittiwake,Rissa tridactyla,BLKI,3,Saunders Island,adult,unknown,410,black,21,389,35.53,41.8,122,302,91.36,562.632,562.632,2.750224429,-20.72,14.58,1.163757524,18082,16674.445054945056,1689.2726130061897,0.8332313767581259,1.785911173936254,1.785911173936254,14.047175572519084,0.7273220372436453,0.7325839177102035,-20.612519083969467,0.5266721991924687,-0.204075544893635,315.03918459725276
2019-07-05,2019,TH19_021,Black-legged Kittiwake,Rissa tridactyla,BLKI,3,Saunders Island,adult,unknown,385,black,21,364,33.02,37.49,115,293,66.73,226.18,226.18,2.3544542,-20.97,12.39,1.093071306,18082,16674.445054945056,1689.2726130061897,0.8332313767581259,0.7179424371896764,0.7179424371896764,14.047175572519084,0.7273220372436453,-2.2784619297379365,-20.612519083969467,0.5266721991924687,-0.6787541027960985,315.03918459725276
2019-07-05,2019,TH19_022,Black-legged Kittiwake,Rissa tridactyla,BLKI,3,Saunders Island,adult,unknown,365,black,21,344,34.56,40.43,112,300,88.54,557.624,557.624,2.746341457,-20.69,13.38,1.126456113,18082,16674.445054945056,1689.2726130061897,0.8332313767581259,1.7700147386835976,1.7700147386835976,14.047175572519084,0.7273220372436453,-0.9173042178778178,-20.612519083969467,0.5266721991924687,-0.147114117945344,315.03918459725276
2019-07-05,2019,TH19_023,Black-legged Kittiwake,Rissa tridactyla,BLKI,3,Saunders Island,adult,unknown,390,black,21,369,34.93,39.14,123,319,89.67,465.782,465.782,2.668182701,-20.38,14.03,1.147057671,18082,16674.445054945056,1689.2726130061897,0.8332313767581259,1.4784890984131305,1.4784890984131305,14.047175572519084,0.7273220372436453,-0.023614811100974364,-20.612519083969467,0.5266721991924687,0.44148729385371505,315.03918459725276
2019-07-05,2019,TH19_027,Black-legged Kittiwake,Rissa tridactyla,BLKI,3,Saunders Island,adult,unknown,370,black,21,349,34.24,41.25,110,301,88.27,503.128,503.128,2.701678487,-20.88,13.28,1.123198075,18082,16674.445054945056,1689.2726130061897,0.8332313767581259,1.59703308222817,1.59703308222817,14.047175572519084,0.7273220372436453,-1.0547948958434883,-20.612519083969467,0.5266721991924687,-0.5078698219512119,315.03918459725276
2019-07-05,2019,TH19_028,Black-legged Kittiwake,Rissa tridactyla,BLKI,3,Saunders Island,adult,unknown,380,black,21,359,32.44,39.14,114,295,94.97,404.718,404.718,2.60715252,-21.21,13.33,1.124830149,18082,16674.445054945056,1689.2726130061897,0.8332313767581259,1.2846592417301772,1.2846592417301772,14.047175572519084,0.7273220372436453,-0.986049556860653,-20.612519083969467,0.5266721991924687,-1.134445518382467,315.03918459725276
2019-07-05,2019,TH19_029,Black-legged Kittiwake,Rissa tridactyla,BLKI,3,Saunders Island,adult,unknown,435,black,21,414,35.58,41.38,122,308,91.16,374.011,374.011,2.572884375,-21.28,13.73,1.137670537,18082,16674.445054945056,1689.2726130061897,0.8332313767581259,1.1871888269331863,1.1871888269331863,14.047175572519084,0.7273220372436453,-0.43608684499797845,-20.612519083969467,0.5266721991924687,-1.2673555145951574,315.03918459725276
2019-07-17,2019,TH19_046,Black-legged Kittiwake,Rissa tridactyla,BLKI,3,saunders island,adult,unknown,410,black,21,389,34.93,41.89,114,317,93.06,439.355,439.355,2.642815573,-20.6,13.29,1.123524981,18094,16674.445054945056,1689.2726130061897,0.840335025930917,1.3946042952138575,1.3946042952138575,14.047175572519084,0.7273220372436453,-1.0410458280469217,-20.612519083969467,0.5266721991924687,0.023770162899542598,315.03918459725276
2019-07-17,2019,TH19_047,Black-legged Kittiwake,Rissa tridactyla,BLKI,3,saunders island,adult,unknown,340,black,21,319,33.74,40.02,115,310,80.28,379.073,379.073,2.578722852,-21.31,12.46,1.095518042,18094,16674.445054945056,1689.2726130061897,0.840335025930917,1.203256669434973,1.203256669434973,14.047175572519084,0.7273220372436453,-2.182218455161968,-20.612519083969467,0.5266721991924687,-1.3243169415434486,315.03918459725276
2019-07-17,2019,TH19_052,Black-legged Kittiwake,Rissa tridactyla,BLKI,3,saunders island,adult,unknown,395,black,21,374,35.6,41.43,115,302,87.49,367.49,367.49,2.565245526,-20.83,12.75,1.105510185,18094,16674.445054945056,1689.2726130061897,0.840335025930917,1.1664898144965699,1.1664898144965699,14.047175572519084,0.7273220372436453,-1.7834954890615304,-20.612519083969467,0.5266721991924687,-0.41293411037071787,315.03918459725276
2019-07-17,2019,TH19_056,Black-legged Kittiwake,Rissa tridactyla,BLKI,3,saunders island,adult,unknown,480,black,21,459,35.91,40.5,112,320,91.28,305.394,305.394,2.4848605,-20.53,13.05,1.115610512,18094,16674.445054945056,1689.2726130061897,0.840335025930917,0.9693841748302415,0.9693841748302415,14.047175572519084,0.7273220372436453,-1.371023455164524,-20.612519083969467,0.5266721991924687,0.1566801591122329,315.03918459725276
2019-07-17,2019,TH19_058,Black-legged Kittiwake,Rissa tridactyla,BLKI,3,saunders island,adult,unknown,450,black,21,429,35.87,39.94,115,309,93.24,392.759,392.759,2.594126146,-20.9,13.14,1.118595365,18094,16674.445054945056,1689.2726130061897,0.840335025930917,1.2466988844644977,1.2466988844644977,14.047175572519084,0.7273220372436453,-1.2472818449954226,-20.612519083969467,0.5266721991924687,-0.5458441065834081,315.03918459725276
2019-07-17,2019,TH19_060,Black-legged Kittiwake,Rissa tridactyla,BLKI,3,saunders island,adult,unknown,385,black,21,364,33.38,38.2,111,303,86.31,232.222,232.222,2.365903361,-20.31,13.12,1.117933835,18094,16674.445054945056,1689.2726130061897,0.840335025930917,0.7371210038423426,0.7371210038423426,14.047175572519084,0.7273220372436453,-1.274779980588558,-20.612519083969467,0.5266721991924687,0.5743972900664053,315.03918459725276
2019-07-17,2019,TH19_061,Black-legged Kittiwake,Rissa tridactyla,BLKI,3,saunders island,adult,unknown,440,black,21,419,35.73,41.91,115,321,92.83,505.197,505.197,2.703460763,-20.5,14.52,1.161966616,18094,16674.445054945056,1689.2726130061897,0.840335025930917,1.6036005192365062,1.6036005192365062,14.047175572519084,0.7273220372436453,0.6500895109308017,-20.612519083969467,0.5266721991924687,0.21364158606053069,315.03918459725276
2022-07-10,2022,TH22-009,Black-legged Kittiwake,Rissa tridactyla,BLKI,3,Saunders,adult,unknown,390,black,21,369,35.57,38.95,130,320,88.28,651.25,625.64285,2.813747736,-20.64,14.58,1.163757524,19183,16674.445054945056,1689.2726130061897,1.484991188361705,1.9859207380815946,1.9859207380815946,14.047175572519084,0.7273220372436453,0.7325839177102035,-20.612519083969467,0.5266721991924687,-0.05217840636484994,315.03918459725276
2022-07-10,2022,TH22-010,Black-legged Kittiwake,Rissa tridactyla,BLKI,3,Saunders,adult,unknown,370,black,21,349,36.41,42.11,130,300,92.24,493.65,476.26957,2.693419141,-20.57,14.07,1.148294097,19183,16674.445054945056,1689.2726130061897,1.484991188361705,1.5117788303345971,1.5117788303345971,14.047175572519084,0.7273220372436453,0.03138146008529431,-20.612519083969467,0.5266721991924687,0.08073158984784037,315.03918459725276
2022-07-10,2022,TH22-012,Black-legged Kittiwake,Rissa tridactyla,BLKI,3,Saunders,adult,unknown,330,black,21,309,35.18,39.78,124,299,85.14,389.6,377.65098,2.590618948,-20.51,15.05,1.1775365,19183,16674.445054945056,1689.2726130061897,1.484991188361705,1.1987428817237145,1.1987428817237145,14.047175572519084,0.7273220372436453,1.3787901041488464,-20.612519083969467,0.5266721991924687,0.19465444374442917,315.03918459725276
2022-07-10,2022,TH22-013,Black-legged Kittiwake,Rissa tridactyla,BLKI,3,Saunders,adult,unknown,370,black,21,349,36.32,41.03,111,280,93.38,347.05,337.32209,2.540392049,-20.96,14.24,1.153509989,19183,16674.445054945056,1689.2726130061897,1.484991188361705,1.0707305836613112,1.0707305836613112,14.047175572519084,0.7273220372436453,0.2651156126269307,-20.612519083969467,0.5266721991924687,-0.6597669604800037,315.03918459725276
2022-07-10,2022,TH22-020,Black-legged Kittiwake,Rissa tridactyla,BLKI,3,Saunders,adult,unknown,370,black,21,349,36.69,41.21,116,312,90.18,488.975,471.838605,2.689286655,-21.21,13.81,1.140193679,19183,16674.445054945056,1689.2726130061897,1.484991188361705,1.4977140243782696,1.4977140243782696,14.047175572519084,0.7273220372436453,-0.32609430262544353,-20.612519083969467,0.5266721991924687,-1.134445518382467,315.03918459725276
2022-07-15,2022,TH22-059,Black-legged Kittiwake,Rissa tridactyla,BLKI,3,Saunders,adult,unknown,352,black,21,331,33.97,40.18,121,290,87.22,385.8,374.04934,2.586362223,-20.67,14.61,1.164650216,19188,16674.445054945056,1689.2726130061897,1.4879510421837012,1.1873105260800685,1.1873105260800685,14.047175572519084,0.7273220372436453,0.7738311210999032,-20.612519083969467,0.5266721991924687,-0.10913983331314771,315.03918459725276
2022-07-15,2022,TH22-063,Black-legged Kittiwake,Rissa tridactyla,BLKI,3,Saunders,adult,unknown,390,black,21,369,35.8,39.34,122,301,81.94,375.75,364.52395,2.574898989,NA,NA,NA,19188,16674.445054945056,1689.2726130061897,1.4879510421837012,1.1570749539172682,1.1570749539172682,14.047175572519084,0.7273220372436453,NA,-20.612519083969467,0.5266721991924687,NA,315.03918459725276
2022-07-15,2022,TH22-066,Black-legged Kittiwake,Rissa tridactyla,BLKI,3,Saunders,adult,unknown,360,black,21,339,32.87,37.58,121,296,89.27,523.05,504.13489,2.718543206,-20.83,14.47,1.160468531,19188,16674.445054945056,1689.2726130061897,1.4879510421837012,1.6002291608406995,1.6002291608406995,14.047175572519084,0.7273220372436453,0.5813441719479688,-20.612519083969467,0.5266721991924687,-0.41293411037071787,315.03918459725276
2022-07-15,2022,TH22-070,Black-legged Kittiwake,Rissa tridactyla,BLKI,3,Saunders,adult,unknown,390,black,21,369,32.54,38.15,114,293,90.33,364.25,353.62425,2.56139956,-20.94,13.98,1.145507171,19188,16674.445054945056,1689.2726130061897,1.4879510421837012,1.1224770355220242,1.1224770355220242,14.047175572519084,0.7273220372436453,-0.09236015008380716,-20.612519083969467,0.5266721991924687,-0.6217926758478074,315.03918459725276
2022-07-15,2022,TH22-072,Black-legged Kittiwake,Rissa tridactyla,BLKI,3,Saunders,adult,unknown,390,black,21,369,34.48,39.53,125,302,84.28,508.15,490.01267,2.70599193,-21.14,14.2,1.152288344,19188,16674.445054945056,1689.2726130061897,1.4879510421837012,1.5554022926590354,1.5554022926590354,14.047175572519084,0.7273220372436453,0.21011934144066202,-20.612519083969467,0.5266721991924687,-1.0015355221697768,315.03918459725276
2022-07-15,2022,TH22-073,Black-legged Kittiwake,Rissa tridactyla,BLKI,3,Saunders,adult,unknown,400,black,21,379,38.42,41.5,106,301,91.79,639.15,614.17447,2.805602793,NA,NA,NA,19188,16674.445054945056,1689.2726130061897,1.4879510421837012,1.949517710900512,1.949517710900512,14.047175572519084,0.7273220372436453,NA,-20.612519083969467,0.5266721991924687,NA,315.03918459725276
2022-07-15,2022,TH22-074,Black-legged Kittiwake,Rissa tridactyla,BLKI,3,Saunders,adult,unknown,370,black,21,349,34.35,39.81,115,292,89.86,333.9,324.85852,2.523616419,NA,NA,NA,19188,16674.445054945056,1689.2726130061897,1.4879510421837012,1.0311686161050102,1.0311686161050102,14.047175572519084,0.7273220372436453,NA,-20.612519083969467,0.5266721991924687,NA,315.03918459725276
2022-07-15,2022,TH22-075,Black-legged Kittiwake,Rissa tridactyla,BLKI,3,Saunders,adult,unknown,380,black,21,359,34.78,40,126,300,91,632.2,607.58726,2.800854492,-20.78,14.97,1.1752218,19188,16674.445054945056,1689.2726130061897,1.4879510421837012,1.9286085341312122,1.9286085341312122,14.047175572519084,0.7273220372436453,1.2687975617763114,-20.612519083969467,0.5266721991924687,-0.31799839879023056,315.03918459725276
2022-07-15,2022,TH22-076,Black-legged Kittiwake,Rissa tridactyla,BLKI,3,Saunders,adult,unknown,380,black,21,359,38,39,131,360,90.5,463.55,447.74079,2.666096585,-20.75,14.72,1.16790781,19188,16674.445054945056,1689.2726130061897,1.4879510421837012,1.4212225395783495,1.4212225395783495,14.047175572519084,0.7273220372436453,0.9250708668621401,-20.612519083969467,0.5266721991924687,-0.26103697184193275,315.03918459725276
2022-07-25,2022,TH22-103,Black-legged Kittiwake,Rissa tridactyla,BLKI,3,Saunders,adult,unknown,440,black,21,419,35.95,44.08,128,314,92.77,539.3,519.53664,2.73183042,-21.31,13.59,1.133219457,19198,16674.445054945056,1689.2726130061897,1.493870749827694,1.6491175237905011,1.6491175237905011,14.047175572519084,0.7273220372436453,-0.6285737941499152,-20.612519083969467,0.5266721991924687,-1.3243169415434486,315.03918459725276
2022-07-25,2022,TH22-104,Black-legged Kittiwake,Rissa tridactyla,BLKI,3,Saunders,adult,unknown,420,black,21,399,35.07,40.64,127,308,89.73,351.85,341.87153,2.546357555,-21.16,14.37,1.157456768,19198,16674.445054945056,1689.2726130061897,1.493870749827694,1.0851714539480217,1.0851714539480217,14.047175572519084,0.7273220372436453,0.4438534939822984,-20.612519083969467,0.5266721991924687,-1.039509806801973,315.03918459725276
2022-07-25,2022,TH22-105,Black-legged Kittiwake,Rissa tridactyla,BLKI,3,Saunders,adult,unknown,390,black,21,369,32.53,40.11,128,301,84.03,432.35,418.16943,2.635835463,-21.87,13.06,1.115943177,19198,16674.445054945056,1689.2726130061897,1.493870749827694,1.3273568827147306,1.3273568827147306,14.047175572519084,0.7273220372436453,-1.3572743873679574,-20.612519083969467,0.5266721991924687,-2.387596911244971,315.03918459725276
2022-07-25,2022,TH22-106,Black-legged Kittiwake,Rissa tridactyla,BLKI,3,Saunders,adult,unknown,440,black,21,419,35.1,39.95,124,300,90.34,578.225,556.429755,2.762096865,NA,NA,NA,19198,16674.445054945056,1689.2726130061897,1.493870749827694,1.7662239562717947,1.7662239562717947,14.047175572519084,0.7273220372436453,NA,-20.612519083969467,0.5266721991924687,NA,315.03918459725276
2023-07-05,2023,TH23_002,Black-legged Kittiwake,Rissa tridactyla,BLKI,3,Saunders small cliffs,adult,unknown,400,black,21,379,31.65,37.74,121,297,82.19,224.275,220.955945,2.350780865,-20.77,13.35,1.125481266,19543,16674.445054945056,1689.2726130061897,1.6981006635454365,0.701360198359042,0.701360198359042,14.047175572519084,0.7273220372436453,-0.9585514212675199,-20.612519083969467,0.5266721991924687,-0.299011256474129,315.03918459725276
2023-07-05,2023,TH23_003,Black-legged Kittiwake,Rissa tridactyla,BLKI,3,Saunders small cliffs,adult,unknown,340,black,21,319,31.94,37.34,119,285,85.9,277.2,271.11826,2.442793226,NA,NA,NA,19543,16674.445054945056,1689.2726130061897,1.6981006635454365,0.8605858358432416,0.8605858358432416,14.047175572519084,0.7273220372436453,NA,-20.612519083969467,0.5266721991924687,NA,315.03918459725276
2023-07-05,2023,TH23_004,Black-legged Kittiwake,Rissa tridactyla,BLKI,3,Saunders small cliffs,adult,unknown,310,black,21,289,33.08,36.39,115,317,84.26,229.375,225.789725,2.360546082,NA,NA,NA,19543,16674.445054945056,1689.2726130061897,1.6981006635454365,0.7167036230386719,0.7167036230386719,14.047175572519084,0.7273220372436453,NA,-20.612519083969467,0.5266721991924687,NA,315.03918459725276
2023-07-05,2023,TH23_005,Black-legged Kittiwake,Rissa tridactyla,BLKI,3,Saunders small cliffs,adult,unknown,360,black,21,339,32.33,38.83,127,310,90.84,375.7,364.47656,2.574841195,-20.88,14.56,1.163161375,19543,16674.445054945056,1689.2726130061897,1.6981006635454365,1.156924528185115,1.156924528185115,14.047175572519084,0.7273220372436453,0.7050857821170703,-20.612519083969467,0.5266721991924687,-0.5078698219512119,315.03918459725276
2023-07-05,2023,TH23_007,Black-legged Kittiwake,Rissa tridactyla,BLKI,3,Saunders small cliffs,adult,unknown,330,black,21,309,34.21,39.68,126,300,88.6,496.1,478.59168,2.695569227,-20.76,14.18,1.151676231,19543,16674.445054945056,1689.2726130061897,1.6981006635454365,1.5191496912101057,1.5191496912101057,14.047175572519084,0.7273220372436453,0.1826212058475289,-20.612519083969467,0.5266721991924687,-0.2800241141580343,315.03918459725276
2023-07-05,2023,TH23_008,Black-legged Kittiwake,Rissa tridactyla,BLKI,3,Saunders small cliffs,adult,unknown,310,black,21,289,33,37.13,119,315,81.02,322.45,314.00621,2.508462381,-20.76,14.44,1.159567193,19543,16674.445054945056,1689.2726130061897,1.6981006635454365,0.9967211234419194,0.9967211234419194,14.047175572519084,0.7273220372436453,0.5400969685582667,-20.612519083969467,0.5266721991924687,-0.2800241141580343,315.03918459725276
2023-07-05,2023,TH23_009,Black-legged Kittiwake,Rissa tridactyla,BLKI,3,Saunders small cliffs,adult,unknown,315,black,21,294,31.19,39.27,121,302,85.83,203.95,201.69191,2.30952371,-20.89,13.48,1.129689892,19543,16674.445054945056,1689.2726130061897,1.6981006635454365,0.6402121382387518,0.6402121382387518,14.047175572519084,0.7273220372436453,-0.7798135399121497,-20.612519083969467,0.5266721991924687,-0.5268569642673134,315.03918459725276
2023-07-05,2023,TH23_010,Black-legged Kittiwake,Rissa tridactyla,BLKI,3,Saunders small cliffs,adult,unknown,340,black,21,319,32.33,38.75,116,295,87.78,364.1,353.48208,2.561220679,-20.5,14.87,1.172310969,19543,16674.445054945056,1689.2726130061897,1.6981006635454365,1.1220257583255644,1.1220257583255644,14.047175572519084,0.7273220372436453,1.131306883810641,-20.612519083969467,0.5266721991924687,0.21364158606053069,315.03918459725276
2023-07-05,2023,TH23_011,Black-legged Kittiwake,Rissa tridactyla,BLKI,3,Saunders small cliffs,adult,unknown,400,black,21,379,34.22,39.54,123,294,84.79,188.1,186.66928,2.274388796,-21.02,13.67,1.135768515,19543,16674.445054945056,1689.2726130061897,1.6981006635454365,0.5925271811461761,0.5925271811461761,14.047175572519084,0.7273220372436453,-0.5185812517773802,-20.612519083969467,0.5266721991924687,-0.7736898143765925,315.03918459725276
2023-07-05,2023,TH23_012,Black-legged Kittiwake,Rissa tridactyla,BLKI,3,Saunders small cliffs,adult,unknown,350,black,21,329,32.39,38.57,116,297,82.89,399.3,386.84464,2.60129931,-20.19,13.78,1.139249218,19543,16674.445054945056,1689.2726130061897,1.6981006635454365,1.2279254737614422,1.2279254737614422,14.047175572519084,0.7273220372436453,-0.36734150601514565,-20.612519083969467,0.5266721991924687,0.802242997859583,315.03918459725276
2023-07-11,2023,TH23_031,Black-legged Kittiwake,Rissa tridactyla,BLKI,3,Saunders small cliffs,adult,unknown,320,black,21,299,31.42,39.95,115,297,84.84,371.5,360.4958,2.569958818,NA,NA,NA,19549,16674.445054945056,1689.2726130061897,1.7016524881318322,1.1442887666842432,1.1442887666842432,14.047175572519084,0.7273220372436453,NA,-20.612519083969467,0.5266721991924687,NA,315.03918459725276
2023-07-11,2023,TH23_032,Black-legged Kittiwake,Rissa tridactyla,BLKI,3,Saunders small cliffs,adult,unknown,410,black,21,389,27.81,38.39,123,314,102.73,487.55,470.48799,2.688019161,-20.19,14.32,1.155943018,19549,16674.445054945056,1689.2726130061897,1.7016524881318322,1.4934268910119024,1.4934268910119024,14.047175572519084,0.7273220372436453,0.3751081549994656,-20.612519083969467,0.5266721991924687,0.802242997859583,315.03918459725276
2023-07-11,2023,TH23_034,Black-legged Kittiwake,Rissa tridactyla,BLKI,3,Saunders small cliffs,adult,unknown,360,black,21,339,31.77,38.98,117,295,88.92,240.1,235.95488,2.38039216,-20.73,12.23,1.087426457,19549,16674.445054945056,1689.2726130061897,1.7016524881318322,0.7489699425855408,0.7489699425855408,14.047175572519084,0.7273220372436453,-2.498447014483006,-20.612519083969467,0.5266721991924687,-0.22306268720973652,315.03918459725276
2023-07-21,2023,TH23_072,Black-legged Kittiwake,Rissa tridactyla,BLKI,3,Saunders small cliffs,adult,unknown,350,black,21,329,31.94,35.44,118,398,82.19,196.2,194.34646,2.292699003,-21.53,13.36,1.125806458,19559,16674.445054945056,1689.2726130061897,1.7075721957758248,0.6168961497550003,0.6168961497550003,14.047175572519084,0.7273220372436453,-0.9448023534709533,-20.612519083969467,0.5266721991924687,-1.7420340724976209,315.03918459725276
